id	fdr.pvalue.tcell_rep1_0min	fdr.pvalue.tcell_rep2_0min	fdr.pvalue.tcell_rep3_0min	fdr.pvalue.tcell_rep4_0min	fdr.pvalue.tcell_rep5_0min	fdr.pvalue.tcell_rep1_2min	fdr.pvalue.tcell_rep2_2min	fdr.pvalue.tcell_rep3_2min	fdr.pvalue.tcell_rep4_2min	fdr.pvalue.tcell_rep5_2min	fdr.pvalue.tcell_rep1_5min	fdr.pvalue.tcell_rep2_5min	fdr.pvalue.tcell_rep3_5min	fdr.pvalue.tcell_rep4_5min	fdr.pvalue.tcell_rep5_5min	tcell_rep1_0min	tcell_rep2_0min	tcell_rep3_0min	tcell_rep4_0min	tcell_rep5_0min	tcell_rep1_2min	tcell_rep2_2min	tcell_rep3_2min	tcell_rep4_2min	tcell_rep5_2min	tcell_rep1_5min	tcell_rep2_5min	tcell_rep3_5min	tcell_rep4_5min	tcell_rep5_5min
PATH-NP_EGFR1_PATHWAY	1	0.804308334080919	0.674223903863812	0.443082719068233	0.869029930690672	0.353142379614792	0.202665996297346	0.645986103006016	0.191545794679924	0.0363930588073268	0.182991652017746	0.0662505165121386	0.121847468491036	0.400399811939405	0.0339631129104813	-0.2268	-0.8928	1.2408	-1.9033	-0.7411	2.1977	2.8679	1.3436	2.9276	3.928	3.004	3.6088	3.1562	2.0464	3.8645
PATH-NP_CRH_PATHWAY	0.562815343258892	0.212942082062939	0.832779967108325	0.0339631129104813	NA	1	1	0.954508582169347	1	0.900502197112367	0.360105315035507	1	1	0.824326616102785	1	-1.6001	-2.638	-0.8176	-3.2763	NA	-0.2909	-0.0759	0.5235	0.1712	0.6789	2.1412	0.3444	0.4008	0.8369	0.2575
PATH-NP_CCR7_PATHWAY	0.437901903921321	0.828906094403505	0.90540973617991	0.198583360251027	0.60928277913448	0.662890784477711	0.67442794058611	0.705509498781153	0.882147940061798	0.722271724493597	0.824306268035502	0.174644913124865	0.631203425047508	0.474175355521514	0.135781981976568	-1.9418	0.8387	0.6399	2.6968	1.4382	1.2994	1.2524	1.1509	0.6884	1.1049	0.8441	2.942	1.3897	1.8394	3.0766
PATH-NP_B_CELL_RECEPTOR_PATHWAY	1	1	0.747746146829205	0.158694367792923	0.795277482767867	0.833943143171428	0.884699373169083	0.900877790547836	0.589242250930767	0.752181030018361	0.528955619589735	1	0.649972056742649	0.249589583286482	0.515027485671362	0.2601	0.2812	1.0397	2.8973	0.9211	0.8143	0.6827	0.6546	1.504	-1.0327	1.6841	0.1767	1.319	2.5949	1.7117
PATH-NP_AGE_RAGE_PATHWAY	0.558126526374285	0.212942082062939	1	NA	NA	0.817144698254889	0.735603624313716	0.677894537206908	0.679615214119364	0.474267962974278	0.360761313037175	0.70355535669727	0.647651189603945	0.602940552030243	0.677855294924423	-1.5931	-2.6125	0.0571	NA	NA	0.8906	1.0743	1.2523	1.2305	1.8486	2.1138	1.1722	1.3387	1.4808	1.2397
KINASE-PSP_TBK1	0.67994865985548	0.862518020860137	0.860662736411377	0.651498598003009	0.73707245072117	0.174791075116159	0.232152406417112	0.492949843694209	0.369138997759481	0.565710387986781	0.25772276753888	0.640597507405857	1	0.596854060327574	0.432300507309213	-1.2333	-0.739	0.7594	-1.3254	-1.0682	2.8645	2.6441	1.809	2.1278	1.5911	2.4835	1.3865	-0.0212	1.4863	1.9159
KINASE-PSP_SRPK1	0.0132125	0.0132125	0.593734553574789	0.03145880147026	0.351923063514088	0.0719537100068074	0.347962894235367	0.841873158870747	0.30502544083078	0.432396786672238	0.212410128165052	0.0506145251396648	0.0455028125358742	0.902029630778343	1	3.8977	3.7549	-1.4855	3.6792	2.2172	3.4046	2.1734	-0.8084	2.3533	1.9482	2.6305	3.3991	3.5669	0.6544	-0.0155
KINASE-PSP_Src/SRC	0.876434758422933	0.67994865985548	1	0.906978905666077	NA	0.63988115170814	0.481998203804898	NA	0.441977886477326	0.609636215813089	0.943659451939449	0.677325902968821	0.964898305676043	0.879346368198321	0.551676785453866	0.7364	1.2318	-0.0085	-0.6485	NA	1.3803	1.832	NA	1.9108	1.4628	-0.5653	1.2507	0.5198	0.7299	1.6018
KINASE-PSP_SGK1	1	1	NA	1	1	1	0.959233379916151	1	1	1	1	1	1	0.905264897677074	1	0.1782	0.1441	NA	0.2562	0.1006	0.4056	0.5294	0.1349	0.2101	-0.0785	0.1261	-0.181	-0.167	-0.6616	0.0725
KINASE-PSP_RSK2/RPS6KA3	0.0592547837353	1	0.567624893497018	0.552561639769761	0.480772476296857	1	1	0.896665107925319	1	1	0.313141804908255	0.647651189603945	0.301593520165361	0.637396133506161	0.376655863454952	-3.3662	-0.3641	-1.5847	-1.6149	-1.8275	0.0768	-0.1188	-0.6648	0.1377	0.2704	2.3687	1.3287	2.3913	1.394	2.0541
KINASE-PSP_Ret/RET	NA	NA	NA	NA	NA	0.763452249823773	0.752181030018361	0.823757552279899	0.68889898643299	0.539496095803616	0.397087318918586	0.782476078626721	0.757884282867111	0.813168359240469	0.819912463165193	NA	NA	NA	NA	NA	1.0089	1.0381	0.8783	1.2079	1.6521	2.0503	0.9587	1.0257	0.9014	0.8723
KINASE-PSP_RAF1	NA	NA	NA	NA	NA	0.568253301891999	0.499435453822217	0.593734553574789	0.528017139687175	0.833943143171428	0.80698106035196	0.804308334080919	0.647651189603945	0.69276132003521	0.64363221188476	NA	NA	NA	NA	NA	-1.5823	-1.7563	-1.4911	-1.6869	0.8379	-0.9115	0.9149	-1.3385	-1.193	1.3717
KINASE-PSP_PRKD1	0.82044026610709	0.954290775528877	0.471636493349182	0.551370755930427	0.681985067601441	0.358665160409462	0.382639792429996	0.121338166115489	0.597428891480262	0.3697481057962	0.555467797555224	0.300214253518924	0.647651189603945	0.426064014508412	0.524874357063749	-0.8769	-0.5481	-1.8378	-1.6252	-1.2409	-2.1409	-2.0721	-3.0693	-1.4733	-2.1029	-1.6111	-2.3326	-1.3519	-1.9747	-1.6852
KINASE-PSP_PLK3	NA	NA	NA	NA	NA	NA	0.248989361702128	NA	0.195922150139018	0.136714664502044	0.323540712680984	0.320685094907167	0.371372491738027	0.913096572182861	0.571813560909321	NA	NA	NA	NA	NA	NA	-2.5144	NA	-2.6861	-2.8605	-2.3115	-2.3091	-2.1276	-0.6119	-1.5626
KINASE-PSP_PLK1	1	0.576054428678585	0.883043414377195	0.604605412198177	0.880947781250214	0.649972056742649	0.553211203537754	0.562158824585495	0.655925983882973	1	0.66550805137007	0.769103820764153	1	0.55052554351081	1	0.142	-1.5402	0.7068	-1.4212	-0.7031	-1.3262	-1.6183	-1.5924	-1.3151	0.384	1.2685	-0.9797	-0.3015	-1.6306	0.106
KINASE-PSP_PKG1/PRKG1	NA	0.269415174089988	NA	NA	0.195162714769035	0.330714613361933	0.416467248022713	0.223328732005522	0.911880222660044	0.536582884274786	0.67994865985548	0.276919371703145	0.292309380624204	0.320685094907167	0.514883252818035	NA	-2.4776	NA	NA	-2.73	-2.2468	-1.9933	-2.6251	-0.6547	-1.6741	-1.2308	-2.4215	-2.4035	-2.2594	-1.7367
KINASE-PSP_PKCH/PRKCH	0.791101390897072	0.842193598805251	1	0.513530523804017	0.340173248279384	0.889387857246154	1	NA	0.589242250930767	0.834020758287628	0.50741303613644	0.949322848759646	0.535067397332495	0.735603624313716	0.736448187797127	-0.9313	-0.7874	-0.2458	-1.7528	-2.2316	0.6763	-0.1007	NA	1.5064	0.832	1.7605	0.5382	1.6531	1.0895	1.0739
KINASE-PSP_PKCE/PRKCE	0.495524624232758	NA	0.56933919228406	0.368771024101296	NA	0.826329336978512	0.653674577462949	0.281954762403589	1	0.389318890056283	0.880762844931602	0.638745186065448	0.909870781074075	0.643580588454497	1	-1.7775	NA	-1.5679	-2.1113	NA	-0.8685	-1.3279	-2.4379	-0.1831	-2.0448	0.6947	-1.3764	0.6377	-1.3713	0.3419
KINASE-PSP_PKCD/PRKCD	0.228705164442692	1	0.823227779009671	0.731622610805816	0.593734553574789	0.880762844931602	0.978626983180246	0.975145521224158	0.722943117001276	1	0.197942857785563	0.562158824585495	0.220393252329295	0.376489349319055	0.347962894235367	-2.662	0.1472	-0.8524	-1.0841	-1.4909	0.7004	0.4668	-0.475	1.1001	0.1667	2.8075	1.5894	2.6425	2.113	2.2009
KINASE-PSP_PKCB/PRKCB	0.906978905666077	0.647651189603945	0.593734553574789	0.795277482767867	0.671895052676046	0.57277261804057	0.551587809241148	0.55052554351081	0.604605412198177	0.664247364435406	NA	NA	0.981755896273716	NA	0.783892597110365	0.6482	1.3392	1.5118	0.9342	1.2634	1.5379	1.6346	1.6307	1.4537	1.3014	NA	NA	-0.4566	NA	-0.9542
KINASE-PSP_PKCA/PRKCA	0.292342594768524	0.426064014508412	0.640486644671681	0.53481902173913	0.142868977545237	0.306513039611808	0.292309380624204	0.161922301805605	0.934047188198546	0.562815343258892	0.722943117001276	0.231260601948335	0.568253301891999	0.480772476296857	0.584800434894567	-2.4383	-1.9781	-1.383	-1.6754	-2.9827	-2.3358	-2.4273	-2.9351	-0.5735	-1.6001	-1.1042	-2.634	-1.5666	-1.8315	-1.5341
KINASE-PSP_PKACA/PRKACA	0.322113725705183	0.543097253506097	0.296361749784139	0.259455636602841	0.110228790171815	0.582796618142769	0.376489349319055	0.110228790171815	1	0.807842779286466	0.603660054756872	0.841390173684415	0.882147940061798	0.617222798394733	0.90599531936548	-2.3235	-1.6275	-2.4108	-2.5579	-3.2914	-1.546	-2.0801	-3.2633	0.2926	-0.8789	-1.4554	-0.794	-0.6854	-1.4018	-0.627
KINASE-PSP_PDK1/PDPK1	NA	NA	NA	NA	NA	0.757884282867111	0.670811958385905	NA	0.693170311602902	0.322113725705183	NA	0.243610398960455	0.593734553574789	0.677295436441169	0.152193461048192	NA	NA	NA	NA	NA	1.0257	1.2779	NA	1.1869	2.2734	NA	2.5801	1.4963	1.2561	2.8559
KINASE-PSP_PAK4	NA	0.551587809241148	NA	1	1	NA	NA	NA	NA	NA	NA	1	NA	0.834020758287628	0.949322848759646	NA	-1.6053	NA	-0.0429	0.2756	NA	NA	NA	NA	NA	NA	0.1732	NA	0.8212	0.5442
KINASE-PSP_PAK2	0.599180725830293	0.759356299985759	0.491393297516972	0.371597618061969	0.523609135683472	0.451879530332164	0.677325902968821	0.0871783391460081	0.978272318005444	0.860662736411377	NA	0.930085111370866	0.842193598805251	0.202729318170096	1	-1.4736	-1.0164	-1.7808	-2.0784	-1.697	-1.9073	-1.2442	-3.1187	0.4763	0.7744	NA	-0.5921	-0.8101	-2.6519	-0.2751
KINASE-PSP_PAK1	0.636293656200643	0.841873158870747	0.735603624313716	0.492949843694209	0.721819415569416	0.647651189603945	0.966506234778895	0.200830981070885	0.698710191673155	0.532918712619508	1	1	1	0.370944313737833	0.956702972318559	-1.3795	-0.8017	-1.0693	-1.8125	-1.1187	-1.3444	-0.4896	-2.7948	1.1667	1.6579	-0.0281	0.0992	0.4071	-2.0905	0.5235
KINASE-PSP_p90RSK/RPS6KA1	0.551370755930427	0.64363221188476	1	1	0.937417075491928	1	1	0.872350605634181	0.842193598805251	0.480772476296857	0.371450505270248	0.347962894235367	0.195922150139018	0.492949843694209	0.296361749784139	-1.6231	1.3562	-0.361	-0.3006	-0.5608	0.2706	-0.2636	-0.7183	0.7872	1.8385	2.0996	2.2319	2.8007	1.7844	2.3954
KINASE-PSP_p70S6K/RPS6KB1	0.290365356614222	1	1	1	1	0.781306023732144	0.360722245161925	1	0.370923324061895	0.344108641750915	0.182991652017746	0.255124236285817	0.138418342433524	0.389318890056283	0.208685393258427	-2.4193	0.3184	0.3938	0.3632	-0.159	0.9546	2.159	0.4033	2.0966	2.239	2.7338	2.5172	3.0194	2.0569	2.6388
KINASE-PSP_P38D/MAPK13	0.782476078626721	0.722223444413243	NA	0.689440848091831	0.759356299985759	0.801178369216344	0.7611220067882	0.956502074619385	0.869029930690672	1	0.320685094907167	NA	NA	NA	0.0535135682462535	-0.9566	-1.1155	NA	-1.1942	-1.0284	-0.9238	-1.0178	-0.5213	-0.7518	-0.348	-2.2885	NA	NA	NA	-3.2706
KINASE-PSP_P38A/MAPK14	0.702686009894981	0.351923063514088	0.3779641014899	0.951593857693087	0.565267192856293	1	0.852311969765565	0.819912463165193	1	1	0.733630724487	1	1	1	1	-1.1483	-2.1755	-2.1221	-0.5482	-1.5686	0.151	0.7769	-0.8611	-0.324	-0.3331	1.0688	-0.3067	0.326	-0.038	-0.083
KINASE-PSP_mTOR/MTOR	0.389650610423706	0.0596043668516263	0.203009513578619	0.214825107867963	0.248989361702128	0.0901851483177384	0.24757411497022	0.0395041734147253	0.0226697550722773	0.281954762403589	0.03145880147026	0.268764111922483	0.0901851483177384	0.211415525827678	0.110228790171815	2.0398	3.5274	2.7618	2.7199	2.5732	3.3207	2.5987	3.8784	4.2819	2.441	3.9143	2.5183	3.3624	2.8244	3.3929
KINASE-PSP_MLK2/MAP3K10	0.308397345929604	0.68891582388679	NA	0.438672291238408	0.376655863454952	1	0.826329336978512	0.998090837624938	0.715137052397057	0.223328732005522	0.110228790171815	0.688982659234612	0.981755896273716	1	0.461887280234661	-2.2598	-1.2046	NA	-1.8958	-2.07	0.1678	-0.852	-0.4244	-1.1423	-2.5158	-3.0075	-1.2077	-0.4726	-0.3932	-1.8803
KINASE-PSP_MELK	0.336728676792756	0.645834341330659	NA	0.354849099367768	0.3779641014899	0.352736374035625	0.593734553574789	0.604605412198177	1	1	1	0.846004205531245	0.562815343258892	0.906051235040077	0.81090913616043	-2.2372	-1.3488	NA	-2.1512	-2.0847	-2.1984	-1.4935	-1.4596	-0.2332	0.0332	-0.2432	-0.7946	-1.5946	-0.6505	-0.8867
KINASE-PSP_MEK1/MAP2K1	1	0.435379137180014	0.551370755930427	0.0274561302239668	NA	0.196947460434303	0.0816618826032437	0.752181030018361	0.0461021778953796	0.0339631129104813	0.604605412198177	0.0461021778953796	0.0455028125358742	0.100635752415925	0.0274561302239668	-0.2821	-1.9312	1.6119	-3.3045	NA	2.6812	3.08	1.0386	3.1663	3.3099	1.4574	3.232	3.3261	3.008	3.3008
KINASE-PSP_MAPKAPK2	0.360722245161925	0.764069902924624	0.662890784477711	0.447147458587237	0.389318890056283	1	1	1	0.943139485600839	0.667907490370628	0.511665043816942	0.90540973617991	0.692239814397427	0.869171884602161	0.604354462525907	-2.1798	-1.006	-1.2761	-1.8862	-2.0559	-0.37	-0.2923	-0.3296	0.5642	1.2619	1.7416	0.6284	1.1816	0.733	1.4407
KINASE-PSP_JNK3/MAPK10	NA	NA	NA	NA	NA	0.733630724487	0.887784830906264	1	0.993223590441582	0.896665107925319	0.880762844931602	NA	0.828906094403505	0.759129015430696	1	NA	NA	NA	NA	NA	1.0962	0.7012	0.2646	0.4537	-0.6773	-0.6941	NA	0.8514	1.0199	-0.4033
KINASE-PSP_JNK2/MAPK9	0.651498598003009	0.531096206904287	0.854341648972706	NA	0.823227779009671	0.782476078626721	0.759356299985759	0.783892597110365	0.615430618194829	0.394273780451486	0.593734553574789	1	0.890712404354462	0.968048429183852	0.78786710067732	-1.3309	-1.6868	-0.7751	NA	-0.8664	-0.954	-1.0222	-0.9562	-1.4238	-2.0365	-1.5168	-0.0139	-0.6874	0.4792	-0.9448
KINASE-PSP_JNK1/MAPK8	0.156747404844291	0.295076752171278	0.55435439633223	0.442872635299464	0.416467248022713	0.766338575341445	0.647457422312149	0.68891582388679	0.562815343258892	0.369635099328841	0.828978123109257	1	0.909726305086071	1	0.740910422557923	-2.9249	-2.4255	-1.608	-1.9237	-1.9858	-0.9904	-1.3488	-1.1923	-1.5985	-2.1237	-0.8358	-0.3725	-0.6329	0.0072	-1.0508
KINASE-PSP_GSK3B	0.666725399210329	0.766771334683323	1	0.437901903921321	0.966208342673096	1	1	0.944695694764487	1	0.862161261769987	0.793725803940784	1	0.651498598003009	1	1	-1.2596	-0.984	-0.3535	-1.9399	-0.4952	-0.1878	-0.379	-0.5476	-0.0027	-0.7349	-0.9175	0.2686	1.3161	-0.2054	-0.365
KINASE-PSP_GSK3A	0.759129015430696	0.619356574857312	1	0.296767560797412	0.766771334683323	0.813868636762805	0.949322848759646	0.692239814397427	0.88514108302419	0.906978905666077	0.717872302682429	0.735603624313716	0.869029930690672	1	0.978085451703502	-1.0054	-1.4239	-0.2238	-2.3904	-0.9923	-0.8654	-0.5362	-1.1841	-0.6814	-0.6222	-1.1285	-1.0669	0.7309	0.2621	-0.4751
KINASE-PSP_ERK2/MAPK1	0.212410128165052	0.662781773588315	0.677325902968821	0.292309380624204	0.448797915881589	1	0.839206169104051	1	0.944695694764487	0.74065034848593	1	1	0.994791710970752	1	1	-2.8314	-1.2724	1.2438	-2.4458	-1.8945	0.0595	-0.813	0.331	-0.5543	-1.0429	0.148	-0.2173	-0.4237	-0.2863	-0.3224
KINASE-PSP_ERK1/MAPK3	0.432271748370123	0.368771024101296	1	0.524379307418896	0.524074381201636	0.869940244762043	0.880457416326363	1	0.924768276468094	1	0.808860475160525	1	0.922853004839917	1	1	-1.9684	-2.1582	0.3642	-1.7085	-1.6898	-0.7167	-0.691	-0.1396	-0.5869	-0.2925	-0.8843	-0.0045	-0.5988	0.0081	-0.3557
KINASE-PSP_DYRK2	0.0685253553709985	0.155280446426227	0.0568484783293508	0.14267757952779	0.121338166115489	0.0685253553709985	0.0422377622377622	0.255125028159495	0.0662505165121386	0.0879870027355108	0.195922150139018	0.0804822335025381	0.03145880147026	0.195922150139018	0.03145880147026	3.2001	2.8491	3.1378	2.8889	2.9159	3.1576	3.3978	2.4677	3.1899	3.0223	2.7212	3.195	3.4274	2.6435	3.3035
KINASE-PSP_DYRK1A	0.234598775167369	0.470139037120681	0.989416140788441	0.522819624490246	0.670371738583202	0.853427836772858	0.814478760990549	0.68891582388679	0.860316464940896	0.533048328766558	0.417871110755517	0.340866340774335	0.522438329440591	0.192099133582577	0.517758029506703	-2.6094	-1.8554	-0.4628	-1.7197	-1.2558	-0.7702	-0.8799	-1.1936	-0.7583	-1.6783	-1.9628	-2.2918	-1.6928	-2.8116	-1.7279
KINASE-PSP_DNAPK/PRKDC	0.759356299985759	1	0.330172104237201	1	0.793510122361981	1	0.834920336281904	1	0.714684466019417	0.571813560909321	0.761812612635162	0.744104879510767	0.768902412498757	1	0.685109202229736	1.0198	0.2938	-2.2801	-0.183	-0.9481	-0.325	0.8151	-0.2424	1.1417	1.5651	-1.0183	1.0514	0.9729	-0.1163	1.2076
KINASE-PSP_Cot/MAP3K8	NA	NA	NA	NA	NA	1	1	NA	1	0.352667259820893	1	0.283071643241849	1	1	0.313141804908255	NA	NA	NA	NA	NA	0.1353	-0.2731	NA	-0.1926	2.1641	0.2348	2.3935	-0.2389	-0.3567	2.2683
KINASE-PSP_CK2A1/CSNK2A1	0.50934658784844	0.998050952009088	0.558126526374285	0.647651189603945	0.355300119084821	1	0.860662736411377	0.197942857785563	1	0.292342594768524	0.58665407009999	0.66550805137007	0.841873158870747	0.115508988282201	0.70878876576664	1.7297	0.4086	1.6044	1.3164	2.2213	-0.1154	0.7614	2.8427	-0.1741	2.4383	1.5084	1.2627	0.7895	3.3209	1.1344
KINASE-PSP_CK1D/CSNK1D	0.599921377613089	0.188423693343559	NA	0.220393252329295	0.195003870631673	0.283071643241849	0.523609135683472	0.408922452428811	0.538475975975976	0.671333737431917	1	0.282060018543785	NA	0.295799252973123	0.502591770247557	-1.4717	-2.6986	NA	-2.6063	-2.7393	-2.3895	-1.709	-2.0053	-1.6401	-1.2713	-0.3061	-2.4379	NA	-2.3283	-1.7642
KINASE-PSP_Chk2/CHEK2	0.96032774908922	1	0.593734553574789	0.968048429183852	1	1	1	0.826329336978512	1	0.961109760413621	0.604605412198177	0.675860172034407	0.569106794231284	0.555056095844859	0.693170311602902	-0.5313	-0.372	-1.5169	-0.5201	-0.1205	0.1071	0.2491	0.847	0.3765	0.512	1.4647	1.2573	1.5651	1.6044	1.1877
KINASE-PSP_Chk1/CHEK1	0.723147517615387	0.658144897789478	0.757884282867111	0.523609135683472	0.577870826519174	1	1	0.176373242385853	0.920419281258754	0.961109760413621	0.906978905666077	1	1	1	1	-1.0897	-1.3042	-1.0146	-1.7172	-1.5293	0.1834	-0.2774	-3.0052	0.6034	0.5119	-0.6113	-0.0186	0.4002	-0.0773	0.101
KINASE-PSP_CDK7	0.292784426930986	0.0913332757279876	0.0909895218100344	0.121338166115489	1	0.67994865985548	0.692239814397427	0.422595563637832	0.604605412198177	0.909168336563063	0.565267192856293	0.764069902924624	0.595698345951797	1	0.801178369216344	2.4051	3.1883	3.0128	3.0323	0.3551	1.227	1.1776	1.9751	1.4667	0.638	1.5729	1.0078	1.4843	-0.0236	0.9291
KINASE-PSP_CDK6	0.0149521869518475	0.0132125	0.0132125	0.0132125	0.0132125	0.0274561302239668	0.0274561302239668	0.0149521869518475	0.0149521869518475	0.295799252973123	0.0132125	0.210859844597566	0.0149521869518475	0.0132125	0.0132125	4.4285	4.9442	4.4936	5.0791	4.8155	3.996	3.9556	3.976	4.5819	2.3916	4.5234	2.7795	4.11	4.9998	4.4737
KINASE-PSP_CDK5	0.994791710970752	0.764069902924624	0.480772476296857	1	1	0.63486625289911	0.745386243529819	0.823227779009671	0.693170311602902	1	0.552957208128894	0.761780897407898	0.353142379614792	0.499435453822217	0.674223903863812	0.4205	0.9895	1.8317	0.0859	0.2135	1.4003	1.0452	0.8506	1.1669	0.0783	1.6063	0.9889	2.1841	1.753	1.2632
KINASE-PSP_CDK4	0.0149521869518475	0.0226697550722773	0.125301591286278	0.0226697550722773	0.0395041734147253	0.0804822335025381	0.0226697550722773	0.121338166115489	0.0132125	0.03145880147026	0.0132125	0.0480335454019665	0.0132125	0.0226697550722773	0.0132125	4.8242	4.0838	3.13	3.911	3.7678	3.4385	4.2445	3.1721	5.0178	3.8688	4.8697	3.7127	4.6901	4.0852	4.9734
KINASE-PSP_CDK3	0.88579439176847	0.752588482147026	0.689440848091831	0.778918633041677	0.823227779009671	0.996967548369497	0.770042149422017	NA	0.553355915673247	1	0.519520667895429	0.89626572327044	1	0.797279771061085	0.97720856970577	0.7004	1.0339	1.2057	0.9546	0.8715	0.4389	0.9763	NA	1.6089	0.1138	1.7089	-0.6723	0.3043	0.9307	0.496
KINASE-PSP_CDK2	0.072544905482783	0.0226697550722773	0.0826124641151921	0.0132125	0.195922150139018	0.0804822335025381	0.213924306820482	0.212410128165052	0.0363930588073268	0.0535135682462535	0.124070449791573	0.0363930588073268	0.0912045559134837	0.306513039611808	0.0506145251396648	3.5392	4.4128	3.4495	4.4028	2.887	3.5095	2.7691	2.7828	4.1366	3.7326	3.2147	4.1017	3.3961	2.4057	3.8142
KINASE-PSP_CDK1	0.380802462468949	0.480772476296857	0.68891582388679	0.640126318618558	1	1	0.664247364435406	1	0.368116824517904	0.582814152935711	0.677325902968821	0.282060018543785	0.320685094907167	0.387685178558649	0.298135543849284	2.0574	1.8493	1.1852	1.391	-0.0481	0.3347	1.262	0.1345	2.1512	1.5198	1.253	2.5059	2.3431	2.0927	2.3935
KINASE-PSP_CDC7	0.152193461048192	0.0688073237332675	0.0611399388311397	0.059407758417192	0.832437463446928	0.621193903021934	0.634083711797956	0.3500187377325	0.515027485671362	0.422503725782414	0.593734553574789	0.480074414626323	0.526226293924084	0.737949944827061	0.3779641014899	2.934	3.3713	3.197	3.3954	0.853	1.4116	1.4139	2.226	1.7375	1.9721	1.5255	1.8356	1.6897	1.0683	2.0971
KINASE-PSP_CAMK2A	1	0.480772476296857	1	0.599180725830293	0.64363221188476	0.739220192162423	1	0.217503273679616	1	0.809977843831469	0.990597846593365	0.121338166115489	0.917735935595291	0.211955721407064	0.368771024101296	0.0123	-1.8211	0.0935	-1.4655	-1.3731	-1.0649	-0.2355	-2.6978	0.4081	-0.892	0.4406	-3.1478	-0.6249	-2.7005	-2.1034
KINASE-PSP_BRAF	NA	NA	NA	NA	NA	0.565857255408982	0.511665043816942	0.603660054756872	0.523609135683472	0.820101012836484	0.80378795256994	0.803157398575217	0.660433223970686	0.686258742164431	0.645986103006016	NA	NA	NA	NA	NA	-1.5733	-1.7822	-1.4568	-1.7081	0.8641	-0.9224	0.9222	-1.3164	-1.2189	1.3773
KINASE-PSP_AurB/AURKB	0.71624670318523	0.850959269920485	1	0.593734553574789	0.66550805137007	1	1	0.695542413645379	0.839206169104051	0.978085451703502	0.769688279496743	0.978272318005444	0.951593857693087	0.692239814397427	1	-1.129	-0.7818	-0.3133	-1.4938	-1.2793	-0.2094	0.2199	-1.1608	0.8038	0.4709	0.9816	-0.4614	0.5429	-1.1838	0.19
KINASE-PSP_ARAF	NA	NA	NA	NA	NA	0.56933919228406	0.508895439066511	0.595698345951797	0.528955619589735	0.820377019102781	0.804514276419308	0.783892597110365	0.657252006911967	0.68889898643299	0.649972056742649	NA	NA	NA	NA	NA	-1.5622	-1.7506	-1.4907	-1.688	0.8551	-0.9102	0.9551	-1.3272	-1.2183	1.3333
KINASE-PSP_AMPKA1/PRKAA1	0.440890944257092	0.300900790988023	0.394841435863108	0.262079428344274	0.208685393258427	0.262079428344274	0.262079428344274	0.432300507309213	0.883582759223714	1	1	0.44910656050487	1	0.589960177610158	1	-1.9149	-2.3972	-2.0404	-2.548	-2.7204	-2.5557	-2.4875	-1.939	-0.6925	-0.3353	0.1721	-1.8922	0.0747	-1.522	-0.3609
KINASE-PSP_Akt1/AKT1	0.596854060327574	0.880762844931602	0.994791710970752	0.658027967093492	0.43676452910739	0.679449896680281	0.440890944257092	0.60534747383902	0.593734553574789	0.961242710208406	1	0.855100415572673	1	0.944695694764487	0.929126085727087	-1.4613	-0.7028	-0.4241	-1.299	-1.9461	-1.2335	-1.9211	-1.4347	-1.4905	-0.5104	-0.3906	-0.7692	-0.1416	-0.5567	-0.5802
DISEASE-PSP_type_2_diabetes	0.223328732005522	0.0339631129104813	1	0.0422602081358564	1	1	1	0.930167677207429	1	0.876434758422933	0.70355535669727	1	0.646219686162625	1	1	-2.5761	-3.5746	0.0986	-3.515	NaN	-0.0917	0.011	0.5878	0.2531	0.7136	1.1635	0.2796	1.3638	0.3383	0.2453
DISEASE-PSP_PSP	0.0461021778953796	0.0339631129104813	NA	0.084246975681468	0.121338166115489	0.0339631129104813	0.0132125	0.249589583286482	0.0480335454019665	0.197942857785563	0.507987920792079	0.0702979515828678	NA	0.110228790171815	0.0274561302239668	-3.4381	-3.5605	NA	-3.1316	-2.9974	-3.6467	-3.8767	-2.5161	-3.391	-2.7024	-1.7745	-3.3804	NA	-3.135	-3.6131
DISEASE-PSP_neuroblastoma	0.426064014508412	0.443082719068233	0.426064014508412	0.794108254592953	NA	0.39155585862315	0.400522378597692	1	0.262079428344274	0.210859844597566	0.716717567436667	0.158789176196646	0.198448628273141	0.212410128165052	0.195003870631673	1.9414	1.9076	1.9217	-0.9343	NA	2.0513	2.0343	-0.1566	2.5386	2.6747	-1.1251	2.9596	2.7684	2.6708	2.7917
DISEASE-PSP_melanoma_skin_cancer	0.735603624313716	0.568475064078027	0.568253301891999	0.628400840318565	0.610750246666835	0.954508582169347	0.909032427551135	0.793725803940784	0.649972056742649	1	NA	0.982708081215544	0.637717667301009	0.426064014508412	0.599180725830293	1.0917	1.5432	1.5694	1.4274	1.4455	0.5422	0.6349	0.9325	1.3449	-0.1822	NA	0.4518	1.3956	1.9682	1.4942
DISEASE-PSP_medullary_thyroid_carcinoma	0.350506731498275	0.03145880147026	1	0.0395041734147253	NA	0.320464363897015	0.300214253518924	0.513530523804017	0.582814152935711	0.51054874156877	0.195333795333795	0.320685094907167	0.183293400545762	0.302535242829205	0.234598775167369	-2.1822	-3.3465	0.0076	-3.2876	NA	2.2706	2.3814	1.7328	1.5374	1.7557	2.739	2.2688	2.7005	2.3268	2.5637
