id	fdr.pvalue.tcell_rep1_0min	fdr.pvalue.tcell_rep2_0min	fdr.pvalue.tcell_rep3_0min	fdr.pvalue.tcell_rep4_0min	fdr.pvalue.tcell_rep5_0min	fdr.pvalue.tcell_rep1_2min	fdr.pvalue.tcell_rep2_2min	fdr.pvalue.tcell_rep3_2min	fdr.pvalue.tcell_rep4_2min	fdr.pvalue.tcell_rep5_2min	fdr.pvalue.tcell_rep1_5min	fdr.pvalue.tcell_rep2_5min	fdr.pvalue.tcell_rep3_5min	fdr.pvalue.tcell_rep4_5min	fdr.pvalue.tcell_rep5_5min	tcell_rep1_0min	tcell_rep2_0min	tcell_rep3_0min	tcell_rep4_0min	tcell_rep5_0min	tcell_rep1_2min	tcell_rep2_2min	tcell_rep3_2min	tcell_rep4_2min	tcell_rep5_2min	tcell_rep1_5min	tcell_rep2_5min	tcell_rep3_5min	tcell_rep4_5min	tcell_rep5_5min
PATH-NP_EGFR1_PATHWAY	1	0.805964510029774	0.676717160505991	0.450474964069532	0.870527408754347	0.342163474507688	0.185790277071095	0.648922972485628	0.196166630254986	0.0402166193181818	0.173751408525155	0.0641365180891465	0.12340989598698	0.392865040425679	0.0425780463242699	-0.2333	-0.9034	1.239	-1.9148	-0.731	2.2371	2.8869	1.3266	2.9228	3.9217	2.9204	3.621	3.1331	2.056	3.9062
PATH-NP_CRH_PATHWAY	0.561291870214296	0.226608086093696	0.833258824265304	0.0266865279741466	NA	1	1	0.956291335037903	1	0.891877776377548	0.363878331349025	1	1	0.840669001202112	1	-1.5922	-2.5968	-0.8236	-3.3093	NA	-0.2917	-0.0748	0.524	0.1707	0.6778	2.1497	0.3507	0.4047	0.8118	0.26
PATH-NP_CCR7_PATHWAY	0.430715090875324	0.829440330560987	0.905383279433347	0.203779733555008	0.60204848974045	0.654526024163839	0.655554738860787	0.700915945886006	0.881093103256584	0.733863796090599	0.824469494090935	0.160661944685032	0.626630000386998	0.49462866124224	0.142795023451583	-1.92	0.8435	0.6361	2.6963	1.4555	1.308	1.2963	1.1652	0.6991	1.1024	0.8424	2.9745	1.4072	1.8275	3.089
PATH-NP_B_CELL_RECEPTOR_PATHWAY	1	1	0.7444349045185	0.134848586584301	0.799816358673371	0.834930467499532	0.898121004406519	0.910880746366211	0.601151525995604	0.760316230062676	0.533227718566147	1	0.661732229123533	0.230191878417373	0.511702567511695	0.2587	0.2828	1.0485	2.8968	0.9068	0.8191	0.676	0.631	1.4802	-1.0245	1.6639	0.1809	1.2805	2.6216	1.7162
PATH-NP_AGE_RAGE_PATHWAY	0.573998745328286	0.22737092494384	1	NA	NA	0.821258637901751	0.748217895765721	0.682141328768589	0.683031011836677	0.48084802805006	0.375844494488562	0.69095151279283	0.661732229123533	0.595557534701713	0.679186868391845	-1.5683	-2.5724	0.0575	NA	NA	0.8897	1.0533	1.2319	1.2228	1.8211	2.109	1.196	1.3075	1.491	1.2426
KINASE-PSP_TBK1	0.674133055105571	0.873384683810448	0.861952301090052	0.652357610503336	0.750289852810769	0.153702793076318	0.228090766123988	0.494973369579952	0.361954734030351	0.575780278479337	0.244881219240354	0.625721615839286	1	0.596369081900846	0.44096430437477	-1.2638	-0.74	0.7651	-1.3239	-1.0573	2.8881	2.6269	1.7922	2.164	1.5595	2.5117	1.4024	-0.0214	1.4634	1.9262
KINASE-PSP_SRPK1	0.009909375	0.009909375	0.600023983359379	0.0231870281337404	0.342163474507688	0.0641365180891465	0.361954734030351	0.833258824265304	0.297464884804583	0.44096430437477	0.210725677830941	0.0566816816816817	0.0374910587785553	0.905383279433347	1	3.9489	3.8498	-1.4749	3.6626	2.2045	3.3284	2.1693	-0.8146	2.3729	1.9061	2.6657	3.3986	3.5645	0.6385	-0.0154
KINASE-PSP_Src/SRC	0.871603981398385	0.686481294611851	1	0.905192103922799	NA	0.642640653357532	0.445933651416851	NA	0.454019114441883	0.595557534701713	0.9493023822832	0.678332104028272	0.966619071757387	0.873780139459652	0.555324514714218	0.7447	1.2089	-0.0085	-0.6488	NA	1.3672	1.8923	NA	1.8877	1.4796	-0.5619	1.2548	0.5203	0.731	1.6111
KINASE-PSP_SGK1	1	1	NA	1	1	1	0.962010335969679	1	1	1	1	1	1	0.906765321669552	1	0.1817	0.1444	NA	0.2534	0.0999	0.3961	0.5342	0.1312	0.2076	-0.079	0.1257	-0.1804	-0.167	-0.6543	0.0726
KINASE-PSP_RSK2/RPS6KA3	0.0840109560900454	1	0.558895876058869	0.549679750852039	0.463079899711846	1	1	0.906765321669552	1	1	0.298902675177508	0.639448843937926	0.294125387197253	0.635124696089967	0.39614675138348	-3.3119	-0.3613	-1.589	-1.6379	-1.8548	0.0762	-0.1217	-0.6443	0.139	0.2665	2.3629	1.3782	2.4076	1.4033	2.0268
KINASE-PSP_Ret/RET	NA	NA	NA	NA	NA	0.764781742076938	0.74749654800719	0.82746355200206	0.694785619711838	0.538295110817797	0.396113790232638	0.796631640235775	0.760316230062676	0.812669979193735	0.828840580134926	NA	NA	NA	NA	NA	1.0042	1.0647	0.8888	1.1844	1.6767	2.0337	0.9422	1.0168	0.8937	0.8683
KINASE-PSP_RAF1	NA	NA	NA	NA	NA	0.564650475565494	0.51120604326876	0.596369081900846	0.526307657771181	0.82819103321056	0.811517078940033	0.797109523412738	0.644839090536555	0.678332104028272	0.643846536221768	NA	NA	NA	NA	NA	-1.5739	-1.7337	-1.4816	-1.6898	0.8489	-0.9056	0.9322	-1.3498	-1.2412	1.3602
KINASE-PSP_PRKD1	0.812669979193735	0.958805275749737	0.486908786652217	0.549124649468757	0.685938248302673	0.357362714685957	0.381421004811366	0.12340989598698	0.59363908567225	0.377646564734426	0.549679750852039	0.297034535459857	0.635958254017794	0.419760732411279	0.531730810568767	-0.886	-0.5368	-1.8108	-1.6287	-1.2252	-2.1698	-2.0535	-3.021	-1.4832	-2.081	-1.6367	-2.3468	-1.3873	-1.9831	-1.6914
KINASE-PSP_PLK3	NA	NA	NA	NA	NA	NA	0.243326432938422	NA	0.201358902717805	0.158125444013334	0.305979237372729	0.305203934825073	0.366940196772591	0.913714965693597	0.572923102029398	NA	NA	NA	NA	NA	NA	-2.5366	NA	-2.7269	-2.8296	-2.3251	-2.3435	-2.1261	-0.619	-1.5635
KINASE-PSP_PLK1	1	0.59363908567225	0.86771766998347	0.626105118628764	0.877467307921618	0.642250279863697	0.568421750385509	0.556657216539737	0.650761368064297	1	0.664516542312243	0.763919821826281	1	0.533227718566147	1	0.143	-1.4924	0.7287	-1.4367	-0.7011	-1.3477	-1.5805	-1.5876	-1.3235	0.3804	1.2803	-0.9819	-0.2948	-1.6483	0.1068
KINASE-PSP_PKG1/PRKG1	NA	0.264773242359902	NA	NA	0.163826840992195	0.339781106721038	0.411788652920572	0.212483297562486	0.905192103922799	0.538107398581154	0.677139484556364	0.302155776673477	0.297034535459857	0.312635766264798	0.533227718566147	NA	-2.5123	NA	NA	-2.7369	-2.238	-1.962	-2.6432	-0.6575	-1.6709	-1.2496	-2.3639	-2.371	-2.2734	-1.7187
KINASE-PSP_PKCH/PRKCH	0.797971050516162	0.850721427457706	1	0.531730810568767	0.31756586604232	0.903832701594476	1	NA	0.590455750416099	0.834536729560818	0.484820767571859	0.959772163063252	0.538295110817797	0.739101341443355	0.73490654457426	-0.9263	-0.7805	-0.2533	-1.6943	-2.2581	0.6667	-0.1004	NA	1.5167	0.825	1.8263	0.5304	1.6713	1.0851	1.0872
KINASE-PSP_PKCE/PRKCE	0.497051470712199	NA	0.570000024714119	0.367627944760357	NA	0.828840580134926	0.655554738860787	0.292951818823379	1	0.376108536184811	0.877467307921618	0.634660762757227	0.903832701594476	0.638142844515159	1	-1.7954	NA	-1.5802	-2.1309	NA	-0.8582	-1.3241	-2.41	-0.1851	-2.0366	0.7078	-1.4114	0.661	-1.3849	0.3337
KINASE-PSP_PKCD/PRKCD	0.210347929097929	1	0.828840580134926	0.736919944309085	0.596970235423691	0.897084782692225	0.974764299749428	0.971390807355487	0.711048328659629	1	0.170608034958565	0.566563700100042	0.226608086093696	0.357362714685957	0.326362477945501	-2.7067	0.1439	-0.8405	-1.0833	-1.4682	0.6782	0.4782	-0.4767	1.1383	0.1651	2.891	1.5993	2.6612	2.1609	2.218
KINASE-PSP_PKCB/PRKCB	0.905192103922799	0.648922972485628	0.590213722904578	0.79620107732551	0.679643817859429	0.570948702001518	0.552701118955994	0.538044975408667	0.635020270031132	0.657496536178837	NA	NA	0.989461137988182	NA	0.79620107732551	0.6418	1.3186	1.4992	0.9421	1.2468	1.5365	1.616	1.6567	1.4118	1.3015	NA	NA	-0.4482	NA	-0.9456
KINASE-PSP_PKCA/PRKCA	0.304720430010539	0.421917755424519	0.639222207094044	0.546661303298471	0.150628300313654	0.307128357076075	0.287203339132976	0.164561628638941	0.94745446615632	0.563190572758074	0.728139560082349	0.211993582029683	0.580348618209413	0.48084802805006	0.591833697162135	-2.388	-1.9634	-1.4039	-1.6519	-2.8996	-2.316	-2.4291	-2.9213	-0.5614	-1.5717	-1.1037	-2.6758	-1.5584	-1.8317	-1.5146
KINASE-PSP_PKACA/PRKACA	0.329025443203435	0.555324514714218	0.290037155992191	0.264773242359902	0.109392669628433	0.564450447758033	0.375844494488562	0.111236394251007	1	0.817702888133821	0.614372826279196	0.840782831485756	0.878964871060717	0.642250279863697	0.906765321669552	-2.3124	-1.6097	-2.4182	-2.5585	-3.263	-1.5611	-2.0947	-3.3064	0.2862	-0.8606	-1.4339	-0.7891	-0.6917	-1.3663	-0.6255
KINASE-PSP_PDK1/PDPK1	NA	NA	NA	NA	NA	0.750409529919213	0.664516542312243	NA	0.692068421207733	0.326797343142735	NA	0.230526523368172	0.596873267769539	0.661732229123533	0.15895002422764	NA	NA	NA	NA	NA	1.0348	1.3012	NA	1.1987	2.2987	NA	2.5634	1.4799	1.2851	2.8201
KINASE-PSP_PAK4	NA	0.555324514714218	NA	1	1	NA	NA	NA	NA	NA	NA	1	NA	0.838734978442345	0.958805275749737	NA	-1.5994	NA	-0.0438	0.2724	NA	NA	NA	NA	NA	NA	0.1696	NA	0.8175	0.5346
KINASE-PSP_PAK2	0.587421608636102	0.760316230062676	0.510325454824764	0.366732623213699	0.525115096155746	0.464901954749924	0.677139484556364	0.0668645652245219	0.975194627048611	0.841764932947243	NA	0.929284516166349	0.834930467499532	0.201358902717805	1	-1.5113	-1.0151	-1.7538	-2.0841	-1.7038	-1.8669	-1.2364	-3.0983	0.4761	0.8041	NA	-0.594	-0.8211	-2.6697	-0.275
KINASE-PSP_PAK1	0.653864054524177	0.843303403730507	0.740392260800424	0.463079899711846	0.73490654457426	0.642250279863697	0.963333315478805	0.196172752808989	0.702832816061557	0.539303296058423	1	1	0.994323836999639	0.387127182119752	0.958805275749737	-1.3274	-0.813	-1.0768	-1.8515	-1.101	-1.3595	-0.4988	-2.7341	1.1518	1.6689	-0.0291	0.1013	0.4181	-2.0553	0.526
KINASE-PSP_p90RSK/RPS6KA1	0.554416009179247	0.641697154094683	1	1	0.9493023822832	1	1	0.877467307921618	0.844905909418751	0.48084802805006	0.372367007885921	0.357945340684773	0.203779733555008	0.500059136605559	0.305979237372729	-1.5869	1.3588	-0.3539	-0.2987	-0.5592	0.2767	-0.2686	-0.7038	0.7834	1.8425	2.1194	2.2053	2.7882	1.7509	2.3398
KINASE-PSP_p70S6K/RPS6KB1	0.287203339132976	1	1	1	1	0.79620107732551	0.360851049056254	1	0.377455349840324	0.323527105602502	0.193088582225099	0.230191878417373	0.12340989598698	0.377455349840324	0.195138570706893	-2.4276	0.3173	0.396	0.3619	-0.1593	0.9464	2.1648	0.3985	2.1347	2.2894	2.8059	2.5655	2.9457	2.0663	2.709
KINASE-PSP_P38D/MAPK13	0.797109523412738	0.726707141582922	NA	0.685938248302673	0.750409529919213	0.79620107732551	0.763718919120405	0.966619071757387	0.855805053035726	1	0.320217315567045	NA	NA	NA	0.0343803939596326	-0.9441	-1.1064	NA	-1.222	-1.0469	-0.9358	-1.0062	-0.5077	-0.7631	-0.3564	-2.2756	NA	NA	NA	-3.2299
KINASE-PSP_P38A/MAPK14	0.708216256193855	0.355244440661893	0.378802180675021	0.950288252427055	0.571482506342285	1	0.850717484595642	0.811517078940033	1	1	0.739101341443355	1	1	1	1	-1.1458	-2.216	-2.0716	-0.5461	-1.5676	0.1526	0.7829	-0.8783	-0.3274	-0.3297	1.0739	-0.2988	0.3263	-0.0377	-0.0841
KINASE-PSP_mTOR/MTOR	0.392115203021719	0.0819045454310643	0.178080520536804	0.224690571293425	0.230191878417373	0.109392669628433	0.257204796889248	0.0474137028741287	0.0315808343873557	0.289260254392155	0.0343803939596326	0.284029091352856	0.119041799656861	0.195138570706893	0.0895040322580645	2.0424	3.5259	2.8556	2.7267	2.6162	3.3156	2.6476	3.8158	4.2594	2.458	3.9041	2.4632	3.3097	2.8499	3.3522
KINASE-PSP_MLK2/MAP3K10	0.30468100765091	0.692068421207733	NA	0.458883369887756	0.376168173905005	1	0.828840580134926	0.996192273309088	0.718109465005482	0.242435405118938	0.0988849304971509	0.678332104028272	0.992026078234704	1	0.450474964069532	-2.2974	-1.183	NA	-1.8617	-2.0905	0.1651	-0.8499	-0.4274	-1.1319	-2.5053	-3.0001	-1.2469	-0.4707	-0.3897	-1.905
KINASE-PSP_MELK	0.339781106721038	0.645965890425792	NA	0.361730201900742	0.392115203021719	0.342163474507688	0.587688034507451	0.596960899614365	1	1	1	0.847858836720786	0.573917345445237	0.912491547183313	0.806017061068394	-2.1844	-1.3458	NA	-2.1719	-2.0488	-2.2481	-1.4888	-1.4762	-0.2379	0.0334	-0.2432	-0.7976	-1.5411	-0.6498	-0.9006
KINASE-PSP_MEK1/MAP2K1	1	0.416437645340457	0.563485471279681	0.0343803939596326	NA	0.19815023525981	0.0917768230063324	0.759008336345563	0.0641365180891465	0.0266865279741466	0.626105118628764	0.0474137028741287	0.0315808343873557	0.105376664763674	0.0374910587785553	-0.2776	-1.9589	1.5897	-3.4234	NA	2.6699	3.0775	1.0413	3.2062	3.2992	1.418	3.2453	3.3792	3.0115	3.3387
KINASE-PSP_MAPKAPK2	0.346776750666568	0.759751852987322	0.666513029905443	0.447472608051149	0.40567434786524	1	1	1	0.937313767894163	0.670537137337706	0.51120604326876	0.915236029022583	0.692068421207733	0.854517746365148	0.614078227386341	-2.2092	-1.0252	-1.274	-1.9012	-2.0131	-0.3691	-0.29	-0.3332	0.5677	1.259	1.7419	0.6116	1.1866	0.7532	1.4228
KINASE-PSP_JNK3/MAPK10	NA	NA	NA	NA	NA	0.737482265314365	0.885706036361205	1	0.98119843144115	0.897591431623462	0.887957400871728	NA	0.819932345499999	0.761846649566621	1	NA	NA	NA	NA	NA	1.0875	0.7023	0.2603	0.4671	-0.6837	-0.6966	NA	0.8722	1.0277	-0.3991
KINASE-PSP_JNK2/MAPK9	0.652357610503336	0.539356453126419	0.856979836507396	NA	0.824469494090935	0.783994702954473	0.764733940320703	0.767340393955524	0.596702949549782	0.406615060921995	0.580429582368405	1	0.891877776377548	0.98336834106929	0.791530328430439	-1.3326	-1.669	-0.7662	NA	-0.8594	-0.9581	-1.002	-0.9868	-1.4856	-2.0254	-1.5221	-0.0136	-0.6808	0.4629	-0.945
KINASE-PSP_JNK1/MAPK8	0.136479426212885	0.294125387197253	0.563965621107922	0.447472608051149	0.400675444241096	0.765578155203253	0.642250279863697	0.69095151279283	0.5610997872979	0.376168173905005	0.828840580134926	1	0.906765321669552	1	0.733863796090599	-3.0061	-2.4434	-1.5825	-1.9183	-2.0206	-0.9845	-1.3597	-1.1847	-1.5759	-2.088	-0.8338	-0.3707	-0.6358	0.0072	-1.0581
KINASE-PSP_GSK3B	0.664516542312243	0.775085892368501	1	0.428794363149888	0.958184315463004	1	1	0.9493023822832	1	0.862785809049446	0.79620107732551	1	0.648388667842957	1	1	-1.2876	-0.9817	-0.3429	-1.9373	-0.5094	-0.1866	-0.3784	-0.54	-0.0026	-0.7364	-0.9073	0.2742	1.3205	-0.1984	-0.3648
KINASE-PSP_GSK3A	0.763919821826281	0.631996194345471	1	0.291184248241434	0.759994008246545	0.812017331947322	0.956291335037903	0.692883786296969	0.889236878315035	0.924508731309278	0.714062268927301	0.737482265314365	0.877467307921618	1	0.974606626201948	-0.9933	-1.4231	-0.224	-2.4297	-1.0044	-0.8826	-0.5426	-1.1801	-0.6797	-0.5955	-1.1224	-1.0722	0.7188	0.2624	-0.4748
KINASE-PSP_ERK2/MAPK1	0.201358902717805	0.654802056960639	0.681680477349216	0.30468100765091	0.447472608051149	1	0.831057912680515	1	0.94745446615632	0.759751852987322	1	1	0.995015995233731	1	1	-2.7908	-1.2911	1.2143	-2.4052	-1.9202	0.0603	-0.8177	0.3377	-0.5518	-1.0178	0.149	-0.2142	-0.4213	-0.2862	-0.3273
KINASE-PSP_ERK1/MAPK3	0.430715090875324	0.366732623213699	1	0.523269877928448	0.538295110817797	0.876446351190653	0.882335665695374	1	0.926120252030647	1	0.807612765826377	1	0.912495630540438	1	1	-1.973	-2.155	0.3709	-1.7087	-1.6779	-0.7033	-0.6998	-0.1359	-0.5933	-0.2936	-0.8871	-0.0044	-0.6023	0.0082	-0.3557
KINASE-PSP_DYRK2	0.0668645652245219	0.138917137070711	0.0972037819352243	0.165024019215372	0.12340989598698	0.0566816816816817	0.0315808343873557	0.257204796889248	0.0474137028741287	0.0946148071148071	0.191817405397247	0.0840109560900454	0.0266865279741466	0.193088582225099	0.0374910587785553	3.1727	2.8593	3.0801	2.8177	2.892	3.2464	3.3738	2.4555	3.1987	3.0601	2.7427	3.1546	3.3347	2.6899	3.3536
KINASE-PSP_DYRK1A	0.230191878417373	0.472573801825253	0.98119843144115	0.533227718566147	0.664516542312243	0.842396326776395	0.820246401494341	0.681530990555569	0.855315703050764	0.527674556337069	0.396696056500806	0.315873222245293	0.531730810568767	0.196172752808989	0.508764465270228	-2.6162	-1.8561	-0.461	-1.6741	-1.2748	-0.7675	-0.8704	-1.2348	-0.766	-1.6707	-2.0319	-2.2695	-1.683	-2.8076	-1.7336
KINASE-PSP_DNAPK/PRKDC	0.760143201840525	1	0.316656883348494	1	0.788786064235166	1	0.845297740140186	1	0.716108737240095	0.562185550412558	0.765967336201023	0.750289852810769	0.776980469604771	1	0.692712306486619	1.0162	0.2881	-2.2764	-0.1849	-0.9556	-0.3303	0.8042	-0.2431	1.1411	1.5886	-1.0082	1.0646	0.9676	-0.1149	1.1934
KINASE-PSP_Cot/MAP3K8	NA	NA	NA	NA	NA	1	1	NA	1	0.344105062820183	1	0.260396493557151	1	1	0.305203934825073	NA	NA	NA	NA	NA	0.1335	-0.2716	NA	-0.1944	2.1865	0.235	2.4437	-0.2431	-0.3661	2.3194
KINASE-PSP_CK2A1/CSNK2A1	0.500473484848485	0.995015995233731	0.547410815164801	0.643353190737114	0.343893126943608	1	0.840669001202112	0.201358902717805	1	0.284698401882197	0.564450447758033	0.670454162973601	0.845297740140186	0.122679824904308	0.70506716093676	1.7558	0.4173	1.6261	1.3499	2.2358	-0.1139	0.7826	2.8626	-0.174	2.4883	1.5738	1.2606	0.7774	3.2962	1.1464
KINASE-PSP_CK1D/CSNK1D	0.596970235423691	0.20635990498724	NA	0.220633938925396	0.195138570706893	0.289260254392155	0.523269877928448	0.410642271284364	0.549679750852039	0.650761368064297	1	0.294355196929739	NA	0.293442288362865	0.499917980475761	-1.4917	-2.6862	NA	-2.6265	-2.7114	-2.3868	-1.7044	-2.0064	-1.6108	-1.3088	-0.2966	-2.4302	NA	-2.3218	-1.7764
KINASE-PSP_Chk2/CHEK2	0.958184315463004	1	0.590213722904578	0.96681537253042	1	1	1	0.828840580134926	1	0.96681537253042	0.596873267769539	0.678332104028272	0.561714261919578	0.569550026490279	0.686593112671347	-0.5297	-0.3729	-1.502	-0.5085	-0.118	0.1048	0.2516	0.8502	0.3831	0.5105	1.4931	1.2435	1.5952	1.5773	1.2057
KINASE-PSP_Chk1/CHEK1	0.739101341443355	0.66960872064628	0.759751852987322	0.535434476647206	0.570948702001518	1	1	0.159916420986347	0.928190538465804	0.961821380027185	0.912491547183313	1	0.995015995233731	1	1	-1.0652	-1.2584	-1.0248	-1.6884	-1.5572	0.184	-0.2789	-3.0115	0.5999	0.5087	-0.6075	-0.0182	0.4137	-0.0737	0.1011
KINASE-PSP_CDK7	0.284698401882197	0.107619117920314	0.0945042901434855	0.122230877333869	1	0.692068421207733	0.706693251897533	0.419760732411279	0.609099307581842	0.904230300552399	0.564450447758033	0.759751852987322	0.595931997571342	1	0.796056080267066	2.43	3.1324	2.9898	3.0308	0.3428	1.1991	1.1645	1.9648	1.4648	0.6496	1.5856	1.0072	1.4727	-0.0233	0.9381
KINASE-PSP_CDK6	0.009909375	0.009909375	0.009909375	0.009909375	0.009909375	0.0231870281337404	0.0343803939596326	0.0146123645211236	0.009909375	0.295074775672981	0.009909375	0.195138570706893	0.0266865279741466	0.009909375	0.009909375	4.457	5.1117	4.528	4.9552	4.8624	3.9659	3.9421	4.056	4.4982	2.3987	4.4991	2.8176	4.0922	5.0834	4.4419
KINASE-PSP_CDK5	0.988112121183848	0.770062171498026	0.481365869187473	1	1	0.639222207094044	0.75086437369981	0.831384822493999	0.692712306486619	1	0.558895876058869	0.775509286079103	0.328326600616392	0.500059136605559	0.681680477349216	0.4296	0.967	1.8362	0.0846	0.2167	1.3911	1.0312	0.8316	1.1678	0.0807	1.6098	0.9726	2.2469	1.7499	1.2194
KINASE-PSP_CDK4	0.009909375	0.0266865279741466	0.109392669628433	0.0266865279741466	0.0266865279741466	0.0621206026475536	0.009909375	0.103452450146682	0.009909375	0.0146123645211236	0.009909375	0.0455093429776974	0.009909375	0.0231870281337404	0.009909375	4.8581	4.1519	3.1704	3.9079	3.7402	3.4214	4.2839	3.1734	4.9285	4.0185	4.9181	3.7428	4.5898	4.118	4.8406
KINASE-PSP_CDK3	0.883683584970369	0.759751852987322	0.686481294611851	0.79620107732551	0.812669979193735	0.985153162857181	0.766969195206322	NA	0.552701118955994	1	0.502039770228995	0.89552738736372	1	0.806017061068394	0.975194627048611	0.7204	1.0397	1.2209	0.9426	0.8977	0.4441	0.9875	NA	1.6213	0.1127	1.7581	-0.6797	0.3041	0.9206	0.4968
KINASE-PSP_CDK2	0.0641365180891465	0.0146123645211236	0.0929065602012634	0.0146123645211236	0.18694283854281	0.0895040322580645	0.211993582029683	0.225127616088678	0.0343803939596326	0.0744727489079209	0.103452450146682	0.0231870281337404	0.103452450146682	0.307541843113531	0.0641365180891465	3.5195	4.5769	3.4288	4.3665	2.9144	3.4722	2.7629	2.783	4.1483	3.7068	3.1786	4.1365	3.3739	2.3803	3.8351
KINASE-PSP_CDK1	0.392115203021719	0.461177092680843	0.69095151279283	0.635642221292691	1	1	0.661637918802182	1	0.357362714685957	0.575780278479337	0.664516542312243	0.284995881015267	0.305979237372729	0.366940196772591	0.305774126359639	2.0686	1.8755	1.1728	1.3854	-0.0483	0.331	1.2888	0.1314	2.1964	1.51	1.2719	2.5004	2.3883	2.1435	2.373
KINASE-PSP_CDC7	0.138108736574023	0.0760716902784563	0.0621206026475536	0.0755625599116151	0.828840580134926	0.61719247769421	0.63293695380774	0.350106217328277	0.489840500824493	0.432774067214636	0.581462253799309	0.462585375652873	0.511440342133119	0.741433165435286	0.372367007885921	2.9463	3.3115	3.1929	3.3647	0.8604	1.4369	1.4047	2.1844	1.8016	1.9414	1.5368	1.8526	1.7312	1.0661	2.1076
KINASE-PSP_CAMK2A	1	0.46875811243474	1	0.627869933793519	0.635142207924837	0.741433165435286	1	0.211993582029683	1	0.814777962364719	0.985153162857181	0.103452450146682	0.905742156625162	0.195138570706893	0.373219489786999	0.012	-1.8684	0.0911	-1.4074	-1.3953	-1.0705	-0.233	-2.7317	0.4047	-0.8928	0.4412	-3.2216	-0.6415	-2.7771	-2.138
KINASE-PSP_BRAF	NA	NA	NA	NA	NA	0.561714261919578	0.50943667679352	0.59363908567225	0.527851898411969	0.840252616592603	0.79620107732551	0.79210775047259	0.65525359836649	0.681680477349216	0.640099153801434	NA	NA	NA	NA	NA	-1.6019	-1.7572	-1.4766	-1.687	0.8312	-0.9226	0.9412	-1.3276	-1.231	1.3771
KINASE-PSP_AurB/AURKB	0.708216256193855	0.840669001202112	1	0.598118641029089	0.670537137337706	1	1	0.729064309966048	0.850170764838733	0.974606626201948	0.770062171498026	0.98119843144115	0.954509345806959	0.694549307828208	1	-1.1375	-0.7985	-0.315	-1.4662	-1.2642	-0.2145	0.2196	-1.1216	0.7851	0.4689	0.9796	-0.4606	0.5349	-1.1727	0.1857
KINASE-PSP_ARAF	NA	NA	NA	NA	NA	0.568421750385509	0.499215642501014	0.601739876319607	0.528605721144229	0.830732956860919	0.806516447689861	0.799601822038659	0.654526024163839	0.686481294611851	0.642640653357532	NA	NA	NA	NA	NA	-1.5693	-1.7731	-1.4553	-1.6833	0.8543	-0.902	0.9305	-1.3269	-1.2226	1.3586
KINASE-PSP_AMPKA1/PRKAA1	0.449896375736409	0.291988950276243	0.397233841546743	0.22737092494384	0.195138570706893	0.230191878417373	0.2588033070506	0.419760732411279	0.89157942933656	1	1	0.469177783869786	1	0.582775409662552	1	-1.9135	-2.4193	-2.0354	-2.5646	-2.7756	-2.592	-2.4908	-1.9757	-0.6818	-0.3317	0.1694	-1.8638	0.0729	-1.5208	-0.3608
KINASE-PSP_Akt1/AKT1	0.600250356197842	0.882335665695374	0.995579378655157	0.666513029905443	0.41735074618189	0.678808597550918	0.41829219469807	0.625721615839286	0.596369081900846	0.958805275749737	1	0.850838458409113	1	0.941073160258164	0.938830992297236	-1.4592	-0.7002	-0.419	-1.2832	-1.9644	-1.2334	-1.9865	-1.4212	-1.4625	-0.5111	-0.3884	-0.7621	-0.1414	-0.5581	-0.5719
DISEASE-PSP_type_2_diabetes	0.230191878417373	0.0266865279741466	1	0.0425780463242699	1	1	1	0.950288252427055	1	0.877467307921618	0.7075091429597	1	0.643353190737114	1	1	-2.5962	-3.6665	0.0988	-3.5572	NaN	-0.0904	0.011	0.5691	0.2561	0.7148	1.1607	0.2746	1.3632	0.3491	0.242
DISEASE-PSP_PSP	0.0545747907837274	0.0402166193181818	NA	0.0936191083894439	0.143990918264379	0.0315808343873557	0.0146123645211236	0.230236724523114	0.0455093429776974	0.193385103268824	0.498995165019971	0.0741895699431471	NA	0.103452450146682	0.0343803939596326	-3.463	-3.5203	NA	-3.1737	-3.0292	-3.6486	-3.8021	-2.6085	-3.3927	-2.7261	-1.8063	-3.3251	NA	-3.2027	-3.6336
DISEASE-PSP_neuroblastoma	0.432774067214636	0.450474964069532	0.424937831564987	0.796131999273286	NA	0.400675444241096	0.405628051910839	1	0.230191878417373	0.216233604516022	0.724533104480882	0.135008478495452	0.193385103268824	0.221503833724831	0.201358902717805	1.9592	1.8957	1.9983	-0.9328	NA	2.0413	2.0362	-0.1551	2.5163	2.6518	-1.116	2.9914	2.7694	2.6608	2.7441
DISEASE-PSP_melanoma_skin_cancer	0.726707141582922	0.590224202309925	0.570190184664793	0.626105118628764	0.601506799941586	0.954509345806959	0.912491547183313	0.797109523412738	0.643846536221768	1	NA	0.975194627048611	0.639448843937926	0.407554282267793	0.590213722904578	1.1097	1.5294	1.5844	1.4173	1.4645	0.5438	0.6233	0.921	1.3562	-0.1862	NA	0.4584	1.3887	1.9783	1.4994
DISEASE-PSP_medullary_thyroid_carcinoma	0.343893126943608	0.0425780463242699	1	0.0402166193181818	NA	0.305203934825073	0.30468100765091	0.508546474170034	0.583516347395858	0.526307657771181	0.195138570706893	0.314342895392755	0.191817405397247	0.297559240279048	0.253123129115945	-2.2152	-3.3035	0.0075	-3.2925	NA	2.323	2.3546	1.7501	1.5406	1.7246	2.6904	2.2956	2.7031	2.3529	2.5333
